"","RBD","NOM_RBD","MRUN","RUT_SOSTENEDOR","COD_REG_RBD","COD_COM_RBD","NOM_COM_RBD","DEPENDENCIA.x","RURAL_RBD","CONVENIO_PIE","LATITUD","LONGITUD","ORI_RELIGIOSA","PAGO_MATRICULA","PAGO_MENSUAL","NOMBRE_ACCESIBILIDAD.x","NECESIDAD_AVION","PROM_LECT","PROM_MAT","MAT_TOTAL","RED_DE_ESCUELAS_LIDERES.x","GRUPO","NUMERO_BENEFICIADOS","MONTO_SEP","Grupo","Matricula_Comuna","Matricula_Grupo","PAGO_MATRICULA_2","PAGO_MENSUAL_2","cluster.x","CodGrupo","cluster.y","NOMBRE_ACCESIBILIDAD.y","RED_DE_ESCUELAS_LIDERES.y","DEPENDENCIA.y","Monto_Escuela","MATRICULA_TOTAL","MONTO_ALUMNO","N_TOTAL_COLEGIOS","idGrupo"
"7491",20265,"COLEGIO LOS ROBLES",NA,76118613,9,9101,"TEMUCO","Particular Subvencionado","URBANO",1,-38.746025,-72.58033,"Laica","GRATUITO","GRATUITO","No Accesible",0,NA,NA,479,0,"76118613",454,8133620.5425,NA,54981,479,0,0,"2","2-No Accesible-0-Particular Subvencionado","2","No Accesible",0,"Particular Subvencionado",26559162983.09,172417,154040.280152711,277,22
"7492",20266,"LICEO BICENTENARIO DE TEMUCO",NA,69190700,9,9101,"TEMUCO","Municipal","URBANO",0,-38.740368,-72.6030399999999,"Laica","GRATUITO","GRATUITO","Accesible",0,NA,NA,407,0,"69190700",321,5750863.86375,NA,54981,12754,0,0,"2","2-Accesible-0-Municipal","2","Accesible",0,"Municipal",4266015740.69125,206556,20653.0710349312,397,13
"7493",20274,"COLEGIO FOR LIFE",NA,76154137,9,9101,"TEMUCO","Particular Subvencionado","URBANO",1,-38.756485,-72.65649,"Laica","GRATUITO","$1.000 A $10.000","Medianamente",0,NA,NA,421,0,"76154137",179,3206868.01125,NA,54981,421,0,5000,"3","3-Medianamente-0-Particular Subvencionado","3","Medianamente",0,"Particular Subvencionado",28232014674.1037,119292,236663.101248229,623,34
"7494",20277,"ESCUELA ESPECIAL  HOSPITALARIA SAN EXPEDITO",NA,65115769,9,9111,"NUEVA IMPERIAL","Particular Subvencionado","URBANO",0,-38.73943,-72.957095,"Católica","GRATUITO","GRATUITO","No Accesible",0,NA,NA,26,0,"65115769",0,0,NA,6592,26,0,0,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"7495",20278,"ESCUELA ESPECIAL HOSPITALARIA REVIVIR",NA,76173626,9,9120,"VILLARRICA","Particular Subvencionado","URBANO",0,-39.27752,-72.226923,"Católica","GRATUITO","GRATUITO","Accesible",0,NA,NA,20,0,"76173626",0,0,NA,11670,20,0,0,"3","3-Accesible-0-Particular Subvencionado","3","Accesible",0,"Particular Subvencionado",28812313457.2925,106159,271407.167148263,586,28
"7496",20279,"COLEGIO INTERCULTURAL CERRO LONCOCHE",NA,76072207,9,9112,"PADRE LAS CASAS","Particular Subvencionado","RURAL",0,0,0,NA,"GRATUITO","GRATUITO","Medianamente",0,NA,NA,19,0,"76072207",18,322478.3475,NA,10581,19,0,0,"3","3-Medianamente-0-Particular Subvencionado","3","Medianamente",0,"Particular Subvencionado",28232014674.1037,119292,236663.101248229,623,34
"7497",20281,"COLEGIO ARRAYAN",NA,65117746,9,9119,"VILCUN","Particular Subvencionado","RURAL",1,0,0,"Laica","GRATUITO","GRATUITO","No Accesible",0,NA,NA,147,0,"65117746",137,2454418.53375,NA,5310,147,0,0,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"7498",20282,"COLEGIO CUMBRE DE SAN RAMON",NA,76153335,9,9112,"PADRE LAS CASAS","Particular Subvencionado","RURAL",1,0,0,NA,"GRATUITO","GRATUITO","Accesible",0,NA,NA,203,0,"76153335",197,3529346.35875,NA,10581,269,0,0,"3","3-Accesible-0-Particular Subvencionado","3","Accesible",0,"Particular Subvencionado",28812313457.2925,106159,271407.167148263,586,28
"7499",20285,"COLEGIO EMANUEL",NA,76239061,9,9121,"CHOLCHOL","Particular Subvencionado","RURAL",1,0,0,NA,"GRATUITO","GRATUITO","Medianamente",0,NA,NA,79,0,"76239061",77,1379490.70875,NA,2274,79,0,0,"3","3-Medianamente-0-Particular Subvencionado","3","Medianamente",0,"Particular Subvencionado",28232014674.1037,119292,236663.101248229,623,34
"7500",20289,"ESCUELA NUEVOS COPIHUES",NA,76155775,9,9121,"CHOLCHOL","Particular Subvencionado","RURAL",0,0,0,"Otro","GRATUITO","GRATUITO","No Accesible",0,NA,NA,39,0,"76155775",39,698703.08625,NA,2274,39,0,0,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"7501",20290,"COLEGIO THE FOREST SCHOOL",NA,65115066,9,9114,"PITRUFQUEN","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Accesible",0,NA,NA,617,0,"65115066",570,10211814.3375,NA,6072,617,NA,NA,"2","2-Accesible-0-Particular Subvencionado","2","Accesible",0,"Particular Subvencionado",27179668282.2612,186875,145443.040975311,294,14
"7502",20297,"ESCUELA NUEVO AMANECER DE QUILACO",NA,76336192,9,9112,"PADRE LAS CASAS","Particular Subvencionado","RURAL",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Medianamente",0,NA,NA,37,0,"76336192",0,0,NA,10581,37,NA,NA,"3","3-Medianamente-0-Particular Subvencionado","3","Medianamente",0,"Particular Subvencionado",28232014674.1037,119292,236663.101248229,623,34
"7503",20298,"COLEGIO PUENTE MAIPO",NA,73045100,13,13201,"PUENTE ALTO","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","No Accesible",0,NA,NA,279,0,"73045100",251,4496781.40125,NA,95224,2220,NA,NA,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"7504",20299,"ESCUELA BASICA N°2459, FRANCISCO VARELA",NA,76240236,13,13122,"PEÑALOLEN","Particular Pagado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Accesible",0,NA,NA,231,0,"76240236",0,0,NA,35804,231,NA,NA,"3","3-Accesible-0-Particular Pagado","3","Accesible",0,"Particular Pagado",17501012500,18401,951090.294005761,68,27
"7505",20300,"COLEGIO DIEGO THOMPSON",NA,76327227,5,5101,"VALPARAISO","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Medianamente",0,NA,NA,114,0,"76327227",0,0,NA,47308,114,NA,NA,"3","3-Medianamente-0-Particular Subvencionado","3","Medianamente",0,"Particular Subvencionado",28232014674.1037,119292,236663.101248229,623,34
"7506",20307,"COLEGIO MONTAHUE",NA,65005263,4,4101,"LA SERENA","Particular Pagado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","No Accesible",1,NA,NA,33,0,"65005263",0,0,NA,48453,176,NA,NA,"3","3-No Accesible-0-Particular Pagado","3","No Accesible",0,"Particular Pagado",16020112500,15542,1030762.61098958,57,39
"7507",20308,"COLEGIO ALTERRA",NA,76240329,13,13401,"SAN BERNARDO","Particular Pagado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Accesible",0,NA,NA,274,0,"76240329",0,0,NA,54978,274,NA,NA,"3","3-Accesible-0-Particular Pagado","3","Accesible",0,"Particular Pagado",17501012500,18401,951090.294005761,68,27
"7508",20311,"COLEGIO HUINGANAL",NA,76232345,13,13115,"LO BARNECHEA","Particular Pagado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Medianamente",0,NA,NA,173,0,"Seduc",0,0,"Seduc",21171,4343,NA,NA,"3","3-Medianamente-0-Particular Pagado","3","Medianamente",0,"Particular Pagado",18719300000,18870,992013.778484367,55,33
"7509",20324,"ALTOS DEL HUERTO",NA,76259704,13,13303,"TILTIL","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","No Accesible",NA,NA,NA,259,0,"76259704",143,2561911.31625,NA,3160,259,NA,NA,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"7510",20329,"ESCUELA BASICA N° 2464 `COLEGIO BASICO INTEGRADO PADRE PIO`",NA,76167594,13,13303,"TILTIL","Particular Subvencionado","URBANO",1,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Accesible",NA,NA,NA,30,0,"76167594",0,0,NA,3160,30,NA,NA,"3","3-Accesible-0-Particular Subvencionado","3","Accesible",0,"Particular Subvencionado",28812313457.2925,106159,271407.167148263,586,28
"7511",20330,"INSTITUTO RAILEF",NA,76164391,6,6201,"PICHILEMU","Particular Subvencionado","URBANO",1,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Medianamente",0,NA,NA,56,0,"76164391",31,555379.37625,NA,2750,56,NA,NA,"3","3-Medianamente-0-Particular Subvencionado","3","Medianamente",0,"Particular Subvencionado",28232014674.1037,119292,236663.101248229,623,34
"7512",20348,"NORTH CROSS SCHOOL",NA,76336646,13,13503,"CURACAVI","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","No Accesible",0,NA,NA,508,0,"76336646",0,0,NA,5974,508,NA,NA,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"7513",20352,"COLEGIO BUEN PASTOR",NA,76226568,7,7102,"CONSTITUCION","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Accesible",0,NA,NA,217,0,"76226568",198,3547261.8225,NA,9377,217,NA,NA,"3","3-Accesible-0-Particular Subvencionado","3","Accesible",0,"Particular Subvencionado",28812313457.2925,106159,271407.167148263,586,28
"7514",20364,"COLEGIO AYELEN",NA,65074546,6,6101,"RANCAGUA","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Medianamente",0,NA,NA,781,0,"65074546",597,10695531.85875,NA,46499,781,NA,NA,"2","2-Medianamente-0-Particular Subvencionado","2","Medianamente",0,"Particular Subvencionado",25051218444.5013,174475,143580.561366965,280,18
"7515",20376,"ESCUELA NUEVA ALERCE",NA,69220100,10,10101,"PUERTO MONTT","Municipal","URBANO",1,0,0,NA,"SIN INFORMACION","SIN INFORMACION","No Accesible",0,NA,NA,831,0,"69220100",811,14529441.10125,NA,49604,20528,NA,NA,"2","2-No Accesible-0-Municipal","2","No Accesible",0,"Municipal",4756192501.35875,230084,20671.5482230783,432,21
"7516",20378,"ESCUELA BASICA RENACER",NA,65115282,9,9116,"SAAVEDRA","Particular Subvencionado","RURAL",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Accesible",0,NA,NA,6,0,"65115282",4,71661.855,NA,2117,6,NA,NA,"3","3-Accesible-0-Particular Subvencionado","3","Accesible",0,"Particular Subvencionado",28812313457.2925,106159,271407.167148263,586,28
"7517",20388,"COLEGIO HOSPITAL SALVADOR DE VALPARAISO",NA,74120600,5,5101,"VALPARAISO","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Medianamente",0,NA,NA,19,0,"74120600",0,0,NA,47308,154,NA,NA,"3","3-Medianamente-0-Particular Subvencionado","3","Medianamente",0,"Particular Subvencionado",28232014674.1037,119292,236663.101248229,623,34
"7518",20390,"COLEGIO CIELOS DEL VALLE",NA,76114471,4,4101,"LA SERENA","Particular Subvencionado","URBANO",1,0,0,NA,"SIN INFORMACION","SIN INFORMACION","No Accesible",1,NA,NA,133,0,"76114471",0,0,NA,48453,133,NA,NA,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"7519",20392,"COLEGIO SAN PABLO",NA,76459307,8,8301,"LOS ANGELES","Particular Subvencionado","URBANO",1,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Accesible",0,NA,NA,75,0,"76459307",62,1110758.7525,NA,39021,75,NA,NA,"3","3-Accesible-0-Particular Subvencionado","3","Accesible",0,"Particular Subvencionado",28812313457.2925,106159,271407.167148263,586,28
"7520",20400,"COLEGIO KIMEN MONTESSORI",NA,76411611,13,13301,"COLINA","Particular Pagado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Medianamente",0,NA,NA,390,0,"76411611",0,0,NA,33332,390,NA,NA,"3","3-Medianamente-0-Particular Pagado","3","Medianamente",0,"Particular Pagado",18719300000,18870,992013.778484367,55,33
"7521",20401,"ESCUELA BASICA N° 2468, RONALDO MUÑOZ GIBBS",NA,76293732,13,13302,"LAMPA","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","No Accesible",0,NA,NA,131,0,"76293732",111,1988616.47625,NA,16628,131,NA,NA,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"7522",20409,"ESCUELA HOSPITALARIA PUERTO MONTT",NA,69220100,10,10101,"PUERTO MONTT","Municipal","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Accesible",0,NA,NA,30,0,"69220100",0,0,NA,49604,20528,NA,NA,"3","3-Accesible-0-Municipal","3","Accesible",0,"Municipal",1671461363.105,99590,16783.4256763229,1131,26
"7523",20410,"COLEGIO GENESIS",NA,65115713,10,10303,"PURRANQUE","Particular Subvencionado","URBANO",1,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Medianamente",0,NA,NA,108,0,"65115713",102,1827377.3025,NA,3291,108,NA,NA,"3","3-Medianamente-0-Particular Subvencionado","3","Medianamente",0,"Particular Subvencionado",28232014674.1037,119292,236663.101248229,623,34
"7524",20426,"ESCUELA BASICA N° 2469 COLEGIO NEHUEN",NA,76649180,13,13302,"LAMPA","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","No Accesible",0,NA,NA,129,0,"76649180",0,0,NA,16628,129,NA,NA,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"7525",20427,"ESCUELA BASICA ÑIPAS",NA,69150300,8,8415,"RANQUIL","Municipal","URBANO",1,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Accesible",0,NA,NA,229,0,"69150300",216,3869740.17,NA,981,790,NA,NA,"3","3-Accesible-0-Municipal","3","Accesible",0,"Municipal",1671461363.105,99590,16783.4256763229,1131,26
"7526",20435,"ESCUELA BASICA CALASANZ",NA,70589000,9,9104,"CURARREHUE","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Medianamente",0,NA,NA,59,0,"70589000",0,0,NA,1285,1085,NA,NA,"3","3-Medianamente-0-Particular Subvencionado","3","Medianamente",0,"Particular Subvencionado",28232014674.1037,119292,236663.101248229,623,34
"7527",20436,"COLEGIO  ALONSO  DE  CORDOVA",NA,79622520,13,13128,"RENCA","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","No Accesible",0,NA,NA,353,0,"79622520",0,0,NA,22129,5110,NA,NA,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"7528",20440,"ESCUELA BÁSICA DOCTOR JUAN VERDAGUER PLANAS",NA,69254800,13,13127,"RECOLETA","Municipal","URBANO",1,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Accesible",0,NA,NA,303,0,"69254800",0,0,NA,29241,7727,NA,NA,"3","3-Accesible-0-Municipal","3","Accesible",0,"Municipal",1671461363.105,99590,16783.4256763229,1131,26
"7529",20441,"ESCUELA BASICA N°2474 COLEGIO CABO DE HORNOS",NA,76347884,13,13301,"COLINA","Particular Pagado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Medianamente",0,NA,NA,538,0,"76347884",0,0,NA,33332,538,NA,NA,"3","3-Medianamente-0-Particular Pagado","3","Medianamente",0,"Particular Pagado",18719300000,18870,992013.778484367,55,33
"7530",20442,"ESCUELA PREMILITAR SARGENTO JUAN DE DIOS ALDEA FONSECA",NA,76381676,5,5804,"VILLA ALEMANA","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","No Accesible",0,NA,NA,87,0,"76381676",0,0,NA,20310,87,NA,NA,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"7531",20445,"ESCUELA BÁSICA N°2477, COLEGIO WESTON ACADEMY EN VALLE GRANDE",NA,76389381,13,13302,"LAMPA","Particular Pagado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Accesible",0,NA,NA,200,0,"76389381",0,0,NA,16628,200,NA,NA,"3","3-Accesible-0-Particular Pagado","3","Accesible",0,"Particular Pagado",17501012500,18401,951090.294005761,68,27
"7532",20449,"ESCUELA BÁSICA N°209 COLEGIO SANTA CLAUDIA",NA,76388174,13,13501,"MELIPILLA","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Medianamente",0,NA,NA,77,0,"76388174",0,0,NA,24525,77,NA,NA,"3","3-Medianamente-0-Particular Subvencionado","3","Medianamente",0,"Particular Subvencionado",28232014674.1037,119292,236663.101248229,623,34
"7533",20460,"COLEGIO LA MISION MOSTAZAL",NA,76110009,6,6110,"MOSTAZAL","Particular Subvencionado","URBANO",1,0,0,NA,"SIN INFORMACION","SIN INFORMACION","No Accesible",0,NA,NA,248,0,"76110009",0,0,NA,3498,248,NA,NA,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"7534",20461,"COLEGIO TECNICO PROFESIONAL SAN ESTEBAN",NA,78868490,8,8402,"BULNES","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Accesible",0,NA,NA,274,0,"78868490",0,0,NA,4220,850,NA,NA,"3","3-Accesible-0-Particular Subvencionado","3","Accesible",0,"Particular Subvencionado",28812313457.2925,106159,271407.167148263,586,28
"7535",20474,"COLEGIO VIRGINIA SUBERCASEAUX",NA,65232280,13,13202,"PIRQUE","Particular Pagado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Medianamente",0,NA,NA,184,0,"65232280",0,0,NA,3073,184,NA,NA,"3","3-Medianamente-0-Particular Pagado","3","Medianamente",0,"Particular Pagado",18719300000,18870,992013.778484367,55,33
"7536",20478,"COLEGIO TÉCNICO INDUSTRIAL DON BOSCO - CALAMA",NA,80230500,2,2201,"CALAMA","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","No Accesible",1,NA,NA,482,0,"80230500",0,0,NA,30104,27804,NA,NA,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"7537",20484,"AULA HOSPITALARIA SAN SEBASTIAN DE IQUIQUE",NA,76088477,1,1101,"IQUIQUE","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Accesible",1,NA,NA,18,0,"76088477",0,0,NA,36441,74,NA,NA,"3","3-Accesible-0-Particular Subvencionado","3","Accesible",0,"Particular Subvencionado",28812313457.2925,106159,271407.167148263,586,28
"7538",20489,"COLEGIO CIMA",NA,76374709,6,6103,"COINCO","Particular Subvencionado","RURAL",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Medianamente",0,NA,NA,98,0,"76374709",0,0,NA,1006,98,NA,NA,"3","3-Medianamente-0-Particular Subvencionado","3","Medianamente",0,"Particular Subvencionado",28232014674.1037,119292,236663.101248229,623,34
"7539",20505,"AULA HOSPITALARIA DE COQUIMBO",NA,65121209,4,4102,"COQUIMBO","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","No Accesible",1,NA,NA,44,0,"65121209",0,0,NA,35645,44,NA,NA,"3","3-No Accesible-0-Particular Subvencionado","3","No Accesible",0,"Particular Subvencionado",29543797034.1237,114356,258349.339204972,612,40
"7540",20507,"ESCUELA BASICA N° 2485 COLEGIO CREE CERRO NAVIA",NA,65068606,13,13103,"CERRO NAVIA","Particular Subvencionado","URBANO",0,0,0,NA,"SIN INFORMACION","SIN INFORMACION","Accesible",0,NA,NA,267,0,"65068606",0,0,NA,15518,267,NA,NA,"3","3-Accesible-0-Particular Subvencionado","3","Accesible",0,"Particular Subvencionado",28812313457.2925,106159,271407.167148263,586,28
"7541",22007,"COLEGIO ARTISTICO SANTA CECILIA",NA,71652500,10,10301,"OSORNO","Particular Subvencionado","URBANO",0,-40.56452836,-73.1127276999999,"Católica","GRATUITO","GRATUITO","Medianamente",0,266,250,698,0,"71652500",554,19850333.835,NA,32501,698,0,0,"2","2-Medianamente-0-Particular Subvencionado","2","Medianamente",0,"Particular Subvencionado",25051218444.5013,174475,143580.561366965,280,18
"7542",22009,"COLEGIO SANTA MARIA",NA,72780900,10,10101,"PUERTO MONTT","Particular Subvencionado","URBANO",1,-41.45050311,-72.957139,"Católica","GRATUITO","GRATUITO","No Accesible",0,NA,NA,404,0,"72780900",378,13544090.595,NA,49604,479,0,0,"2","2-No Accesible-0-Particular Subvencionado","2","No Accesible",0,"Particular Subvencionado",26559162983.09,172417,154040.280152711,277,22
"7543",22010,"COLEGIO CHILOE",NA,96597580,10,10202,"ANCUD","Particular Subvencionado","URBANO",1,-41.87479117,-73.82781228,"Católica","GRATUITO","$10.001 A $25.000","Accesible",0,NA,NA,461,0,"96597580",420,15048989.55,NA,8121,461,0,17500,"2","2-Accesible-0-Particular Subvencionado","2","Accesible",0,"Particular Subvencionado",27179668282.2612,186875,145443.040975311,294,14
"7544",22012,"LICEO PUNTA DE RIELES",NA,69220800,10,10106,"LOS MUERMOS","Municipal","URBANO",1,-41.39642318,-73.4609141499999,"Católica","GRATUITO","GRATUITO","Medianamente",0,217,202,252,0,"69220800",245,4389288.61875,NA,3669,1842,0,0,"3","3-Medianamente-0-Municipal","3","Medianamente",0,"Municipal",1694925487.55125,100738,16825.0857427311,1118,32
"7545",22014,"COLEGIO BAQUEDANO",NA,76082488,14,14101,"VALDIVIA","Particular Subvencionado","URBANO",0,-39.82293695,-73.2385805299999,"Otro","GRATUITO","GRATUITO","No Accesible",0,291,272,469,0,"76082488",424,15192313.26,NA,27134,469,0,0,"2","2-No Accesible-0-Particular Subvencionado","2","No Accesible",0,"Particular Subvencionado",26559162983.09,172417,154040.280152711,277,22
"7546",22016,"ESCUELA PARTICULAR CARRAN CHICO",18701727,NA,14,14203,"LAGO RANCO","Particular Subvencionado","RURAL",0,-40.29927337,-72.0922537,"Católica","GRATUITO","GRATUITO","Accesible",0,NA,NA,4,0,NA,4,71661.855,NA,1674,72111,0,0,"4","4-Accesible-0-Particular Subvencionado","4","Accesible",0,"Particular Subvencionado",2738290973.14375,10792,253733.4111512,37,44
"7547",22019,"ESCUELA PARTICULAR N. 320 ADVENTISTA",NA,65102263,10,10101,"PUERTO MONTT","Particular Subvencionado","URBANO",0,-41.47871471,-72.96937819,"Otro","GRATUITO","GRATUITO","Medianamente",0,NA,NA,409,0,"65102263",334,5983764.8925,NA,49604,4741,0,0,"2","2-Medianamente-0-Particular Subvencionado","2","Medianamente",0,"Particular Subvencionado",25051218444.5013,174475,143580.561366965,280,18
